created_date,job_title,job_title,min_salary,max_salary,salary_unit,city,district
2023-08-01,Reactjs Developer,Software Engineer,10.0,18.0,VND,Hà Nội,Đống Đa
2023-08-01,Senior Manual Tester,Senior Manual Tester,20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,.Net Developer (Junior),Software Engineer,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Chuyên Viên An Toàn Thông Tin,Chuyên Viên An Toàn Thông Tin,20.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Unity Developer Tại Hà Nội - Mức Lương Cứng Hấp Dẫn 13-30 Triệu,Software Engineer,13.0,30.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Nhân Viên SEO Website,Nhân Viên SEO Website,10.0,15.0,VND,Hà Nội,Ba Đình
2023-08-01,Senior Business Analyst,Senior Business Analyst,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Process Quality Assurance (Pqa),Process Quality Assurance (Pqa),,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,IT Comtor Internship,IT Comtor Internship,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Senior Python Developer,Software Engineer,20.0,40.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT,Nhân Viên IT,,,VND,Đà Nẵng,Liên Chiểu
2023-08-01,Game Designer,Game Designer,23.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,System Manager (Tphcm),System Manager (Tphcm),30.0,60.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,Technical Leader (Golang/Nodejs/Java - Upto 55M),Technical Leader (Golang/Nodejs/Java - Upto 55M),55.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,IT Business Analyst (8-15M),IT Business Analyst (8-15M),8.0,15.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Experienced JavaScript Developer,Software Engineer,30000000.0,,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Thực Tập Sinh Tester,Thực Tập Sinh Tester,2.0,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,IT Support,IT Support,9.0,12.0,VND,Hà Nội,Đống Đa
2023-08-01,Java Developer (Domain Banking - Product),Software Engineer,23.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên .Net - 01 Năm Kinh Nghiệm,Lập Trình Viên .Net - 01 Năm Kinh Nghiệm,13.0,20.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên Phần Mềm,Lập Trình Viên Phần Mềm,15.0,25.0,VND,Hồ Chí Minh,Quận 11
2023-08-01,Software/ Web Developer Full-Time (Experience Required),Software Engineer,,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Senior Fullstack Developer (Nodejs/PHP),Software Engineer,35.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Nhân Viên Business Analyst,Nhân Viên Business Analyst,10.0,15.0,VND,Hà Nội,Hà Đông
2023-08-01,Data Engineer (Middle - Senior) Up To $2000,Data Engineer (Middle - Senior) Up To $2000,50.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Android,Lập Trình Viên Android,10.0,25.0,VND,Hà Nội,
2023-08-01,Business Analyst (Ba Từ 3 Năm Kinh Nghiệm),Business Analyst (Ba Từ 3 Năm Kinh Nghiệm),30.0,50.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Middle UI/UX Designer,Middle UI/UX Designer,35.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,JavaScript Developer (Teamlead/Techlead),Software Engineer,45.0,,VND,Hà Nội: Nam Từ Liêm: Đà Nẵng: Hải Châu,
2023-08-01,Fresher Android Developer,Software Engineer,8.0,12.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Android Developer (Java/Kotlin),Software Engineer,18.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,.Net Developer,Software Engineer,15.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,"Automation Tester (My Sql, QA QC)","Automation Tester (My Sql, QA QC)",,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Website Quality Control (Tester),Website Quality Control (Tester),,,VND,Hà Nội,Thanh Xuân
2023-08-01,System Admin,System Admin,20.0,40.0,VND,Hà Nội,Cầu Giấy
2023-08-01,"Lập Trình Web (Html,Css,JS,.Net)","Lập Trình Web (Html,Css,JS,.Net)",10.0,15.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên IT,Nhân Viên IT,10.0,12.0,VND,Hồ Chí Minh,Quận 10
2023-08-01,Lập Trình Viên PHP (Lương Cứng Từ 10 - 18 Triệu),Lập Trình Viên PHP (Lương Cứng Từ 10 - 18 Triệu),10.0,18.0,VND,Hồ Chí Minh,
2023-08-01,Data Scientist,Data Scientist,20.0,35.0,VND,Hà Nội,Ba Đình
2023-08-01,Junior/ Middle PHP Developer,Software Engineer,,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,Lập Trình Viên React Native (Mobile Developer),Software Engineer,700.0,2000.0,USD,Hà Nội,Cầu Giấy
2023-08-01,Kỹ Sư Phát Triển Phần Mềm Nhúng (Làm Việc Tại Tổng Công Ty Công Nghiệp Công Nghệ Cao Viettel),Kỹ Sư Phát Triển Phần Mềm Nhúng (Làm Việc Tại Tổng Công Ty Công Nghiệp Công Nghệ Cao Viettel),700.0,1200.0,USD,Hà Nội,Thạch Thất
2023-08-01,Kỹ Sư Thiết Kế Phần Cứng (Làm Việc Tại Tổng Công Ty Công Nghiệp Công Nghệ Cao Viettel),Kỹ Sư Thiết Kế Phần Cứng (Làm Việc Tại Tổng Công Ty Công Nghiệp Công Nghệ Cao Viettel),700.0,1200.0,USD,Hà Nội,
2023-08-01,Nhân Viên IT,Nhân Viên IT,,,VND,Bắc Giang,TP Bắc Giang
2023-08-01,Nhân Viên Game Designer (Thiết Kế Kịch Bản Game Mobile),Nhân Viên Game Designer (Thiết Kế Kịch Bản Game Mobile),8.0,12.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Ba),Chuyên Viên Phân Tích Nghiệp Vụ (Ba),15.0,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Kỹ Sư Phát Triển Phần Mềm Full Stack,Kỹ Sư Phát Triển Phần Mềm Full Stack,25.0,35.0,VND,Hà Nội,Thạch Thất
2023-08-01,Senior .Net Developer - Hà Nội,Software Engineer,,,VND,Hà Nội,Đống Đa
2023-08-01,Kỹ Sư Cầu Nối (Lương Upto 65 Triệu),Kỹ Sư Cầu Nối (Lương Upto 65 Triệu),65.0,,VND,Hà Nội,"Đống Đa, Cầu Giấy"
2023-08-01,Nhân Viên AI Engineer,Nhân Viên AI Engineer,30.0,40.0,VND,Hà Nội: Ba Đình: Hồ Chí Minh: Tân Bình,
2023-08-01,Nhân Viên IT Helpdesk,Nhân Viên IT Helpdesk,10000000.0,14000000.0,USD,Hà Nội,
2023-08-01,.Net Developer (Middle/Senior),Software Engineer,35.0,,VND,Hà Nội,
2023-08-01,Kỹ Sư Robotics,Kỹ Sư Robotics,1500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Junior Golang Developer - Lập Trình Viên Golang (Upto 25M),Software Engineer,25.0,,VND,Hà Nội,Đống Đa
2023-08-01,Kỹ Sư An Toàn Thông Tin,Kỹ Sư An Toàn Thông Tin,,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Nhân Viên IT Help Desk / IT Support,Nhân Viên IT Help Desk / IT Support,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Java Developer,Software Engineer,35.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Chuyên Viên IT Khu Vực Thái Bình,Chuyên Viên IT Khu Vực Thái Bình,8.0,,VND,Thái Bình,TP Thái Bình
2023-08-01,Junior Product Owner - Upto 35M,Junior Product Owner - Upto 35M,18.0,35.0,VND,Hồ Chí Minh,Quận 2
2023-08-01,Fullstack (Reactjs-Nodejs) Developer - Upto 45M Net,Software Engineer,20.0,45.0,VND,Hồ Chí Minh,Quận 2
2023-08-01,Java Developer,Software Engineer,3000.0,,USD,Hà Nội,
2023-08-01,Lập Trình Viên Backend ( .Net),Lập Trình Viên Backend ( .Net),,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Android Developer (Java/Kotlin),Software Engineer,25.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Backend,Lập Trình Viên Backend,,,VND,Hồ Chí Minh,Quận 5
2023-08-01,Chuyên Viên Công Nghệ Thông Tin,Chuyên Viên Công Nghệ Thông Tin,,,VND,Hồ Chí Minh,Quận 6
2023-08-01,Senior Java Developer,Software Engineer,1800.0,,USD,Hồ Chí Minh,Quận 1
2023-08-01,Nhân Viên Kỹ Thuật Internet,Nhân Viên Kỹ Thuật Internet,15.0,,VND,Hà Nội,Hoàng Mai
2023-08-01,Backend Developer,Software Engineer,25.0,,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Lập Trình Viên Flutter,Lập Trình Viên Flutter,5.0,15.0,VND,Hà Nội,Hai Bà Trưng
2023-08-01,QC Engineer/ Manual Tester (Mid/Sr) - Salary Up To $1500,QC Engineer/ Manual Tester (Mid/Sr) - Salary Up To $1500,30.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Junior Database Administrator Specialist,Junior Database Administrator Specialist,,,VND,Hà Nội,Hoàng Mai
2023-08-01,Tech-Lead (Trưởng Nhóm Lập Trình),Tech-Lead (Trưởng Nhóm Lập Trình),1000.0,2500.0,USD,Hà Nội,Hai Bà Trưng
2023-08-01,Video Editor,Video Editor,7.0,10.0,VND,Hà Nội,
2023-08-01,Giảng Viên Công Nghệ Thông Tin,Giảng Viên Công Nghệ Thông Tin,,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Senior Backend Engineer,Senior Backend Engineer,50.0,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,Backend Developer PHP Junior - Quận 7,Software Engineer,9.0,15.0,VND,Hồ Chí Minh,Quận 7
2023-08-01,Nhân Viên Hỗ Trợ Kĩ Thuật (Có Thể Làm Remote),Nhân Viên Hỗ Trợ Kĩ Thuật (Có Thể Làm Remote),400.0,,USD,Hà Nội,
2023-08-01,Business Analyst,Business Analyst,1200.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Senior Lead Business Analyst,Senior Lead Business Analyst,2000.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Lập Trình Viên .Net,Lập Trình Viên .Net,500.0,1200.0,USD,Hà Nội,Cầu Giấy
2023-08-01,Senior Java Developer Ecm - HCM/HN,Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Kỹ Thuật Viên IT Tại Nghệ An,Kỹ Thuật Viên IT Tại Nghệ An,7.0,9.0,VND,Nghệ An,
2023-08-01,Ruby On Rails Developer,Software Engineer,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,QA Lead (Onsite Tokyo),QA Lead (Onsite Tokyo),,,VND,Nước Ngoài,
2023-08-01,QA Lead (Onsite Tokyo),QA Lead (Onsite Tokyo),,,VND,Nước Ngoài,
2023-08-01,IT Comtor,IT Comtor,25.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình Viên Android,Lập Trình Viên Android,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Android Developer,Software Engineer,15.0,30.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Kỹ Sư Cầu Nối (Brse),Kỹ Sư Cầu Nối (Brse),1000.0,2500.0,USD,Hà Nội,Nam Từ Liêm
2023-08-01,Chief Technology Officer,Chief Technology Officer,,,VND,Hồ Chí Minh,Quận 4
2023-08-01,Data Engineer (Big Data Database/Python/Scala),Data Engineer (Big Data Database/Python/Scala),1300.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,IT Communicator (Từ N2 Tiếng Nhật) - Up To 25M,IT Communicator (Từ N2 Tiếng Nhật) - Up To 25M,15.0,25.0,VND,Hà Nội,Đống Đa
2023-08-01,Trưởng Nhóm Triển Khai Phần Mềm,Trưởng Nhóm Triển Khai Phần Mềm,12.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Senior Database Administrator Specialist,Senior Database Administrator Specialist,1500.0,,USD,Hà Nội: Hoàng Mai: Hồ Chí Minh: Thủ Đức,
2023-08-01,IT Helpdesk,IT Helpdesk,12.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Mobile Game Tester (Junior),Mobile Game Tester (Junior),15.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Android Developer (Middle Level),Software Engineer,20.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Senior 3D Technical Artist,Senior 3D Technical Artist,40.0,70.0,VND,Hồ Chí Minh,Quận 5
2023-08-01,QA Automation Lead,QA Automation Lead,25.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,"Thực Tập Lập Trình PHP (Laravel, Vue JS)","Thực Tập Lập Trình PHP (Laravel, Vue JS)",2.0,8.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Flutter,Lập Trình Viên Flutter,25.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Project Manager (Up To 1500$),Project Manager (Up To 1500$),30.0,,VND,Hà Nội,
2023-08-01,An Ninh Mạng (IT Security),An Ninh Mạng (IT Security),,,VND,Hồ Chí Minh,Phú Nhuận
2023-08-01,PR Marketing,PR Marketing,,,VND,Hà Nội,Hà Đông
2023-08-01,Graphic Designer Kiêm Video Editor,Graphic Designer Kiêm Video Editor,,,VND,Hà Nội,Hà Đông
2023-08-01,Nhân Viên Thiết Kế Đồ Họa (Graphic Designer),Nhân Viên Thiết Kế Đồ Họa (Graphic Designer),8.0,,VND,Hồ Chí Minh,Nhà Bè
2023-08-01,Kỹ Sư Hệ Thống (System Engineer),Kỹ Sư Hệ Thống (System Engineer),1000.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Trưởng Phòng Product Owner (Công Nghệ Thông Tin - Mức Lương 55.000.000),Trưởng Phòng Product Owner (Công Nghệ Thông Tin - Mức Lương 55.000.000),35.0,55.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Front-End Developer (Html/Css/JavaScript),Software Engineer,8.0,25.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Frontend Developer (Reactjs),Software Engineer,8.0,35.0,VND,Hồ Chí Minh,
2023-08-01,Java Developer (Middle),Software Engineer,,,VND,Hồ Chí Minh,Quận 10
2023-08-01,IT Business Analyst,IT Business Analyst,,,VND,Hồ Chí Minh,Quận 10
2023-08-01,Trưởng Phòng Product Owner (Nghành Công Nghệ Thông Tin_Thu Nhập Từ 35-55M Triệu),Trưởng Phòng Product Owner (Nghành Công Nghệ Thông Tin_Thu Nhập Từ 35-55M Triệu),35.0,55.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Data Engineer Từ 3 Năm Kinh Nghiệm Lương Upto $2000,Data Engineer Từ 3 Năm Kinh Nghiệm Lương Upto $2000,2000.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,.Net Developer (Middle),Software Engineer,,,VND,Hồ Chí Minh,Quận 10
2023-08-01,Project Manager / Brse,Project Manager / Brse,30.0,,VND,Hồ Chí Minh,Quận 1
2023-08-01,Nhân Viên IT Phần Mềm ( 3-5 Năm Kinh Nghiệm),Nhân Viên IT Phần Mềm ( 3-5 Năm Kinh Nghiệm),15.0,,VND,Hà Nội,Ba Đình
2023-08-01,Backend Developer (Magento),Software Engineer,,,VND,Hồ Chí Minh,Quận 5
2023-08-01,"Lập Trình Viên Backend (PHP, Nodejs, Python)","Lập Trình Viên Backend (PHP, Nodejs, Python)",15.0,,VND,Hà Nội,Thanh Xuân
2023-08-01,Solution Architect (Strong At Front-End) - Up To $3000,Solution Architect (Strong At Front-End) - Up To $3000,,,VND,Hà Nội,Cầu Giấy
2023-08-01,"Nhân Viên Hỗ Trợ Kỹ Thuật Sự Kiện - Tại Hồ Chí Minh, Hà Nội","Nhân Viên Hỗ Trợ Kỹ Thuật Sự Kiện - Tại Hồ Chí Minh, Hà Nội",8.0,,VND,Hồ Chí Minh: Quận 4: Hà Nội: Ba Đình,
2023-08-01,Nhân Viên Quản Trị Hệ Thống - System Admin,Nhân Viên Quản Trị Hệ Thống - System Admin,,,VND,Hà Nội,Đông Anh
2023-08-01,Product Owner,Product Owner,,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Kỹ Sư Lập Trình Windows Form,Kỹ Sư Lập Trình Windows Form,10.0,40.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,IT Comtor,IT Comtor,,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Manual Tester - Kiểm Thử Phần Mềm,Manual Tester - Kiểm Thử Phần Mềm,,,VND,Hồ Chí Minh,Quận 5
2023-08-01,Chuyên Viên CNTT,Chuyên Viên CNTT,15.0,,VND,Hồ Chí Minh,Quận 5
2023-08-01,Giảng Viên Ccna,Giảng Viên Ccna,,,VND,Hà Nội,Thanh Xuân
2023-08-01,Thực Tập Sinh Vận Hành Hệ Thống Mạng & Bảo Mật,Thực Tập Sinh Vận Hành Hệ Thống Mạng & Bảo Mật,5.0,,VND,Hồ Chí Minh,Quận 5
2023-08-01,Thực Tập Sinh Lập Trình Viên PHP Wordpress,Thực Tập Sinh Lập Trình Viên PHP Wordpress,,,VND,Hà Nội,Hoàng Mai
2023-08-01,Experienced Business Analyst - Up To 30M,Experienced Business Analyst - Up To 30M,30.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,"Thực Tập Sinh Nodejs, Reactjs (Có Lương Trợ Cấp)","Thực Tập Sinh Nodejs, Reactjs (Có Lương Trợ Cấp)",4.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Business Analyst (Experienced - Up To 40M),Business Analyst (Experienced - Up To 40M),40.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Product Owner,Product Owner,,,VND,Hồ Chí Minh,Quận 7
2023-08-01,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst),,,VND,Hồ Chí Minh,Bình Thạnh
2023-08-01,"PHP Developer (Laravel, Vuejs) - Phỏng Vấn Online",Software Engineer,23.0,28.0,VND,Hà Nội,Hai Bà Trưng
2023-08-01,Senior Java,Senior Java,25.0,34.0,VND,Hà Nội,Cầu Giấy
2023-08-01,"Lập Trình Viên Frontend Developer (Nextjs, Reactjs, Redux)",Software Engineer,15.0,50.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Frontend Web Application Developer,Software Engineer,15.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Thực Tập Sinh Java,Thực Tập Sinh Java,5.0,,VND,Hồ Chí Minh,Tân Bình
2023-08-01,Kỹ Sư Lập Trình C++,Kỹ Sư Lập Trình C++,10.0,40.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Lập Trình Viên Backend - Backend Dev,Lập Trình Viên Backend - Backend Dev,25.0,35.0,VND,Hà Nội,Hà Đông
2023-08-01,Nhân Viên Triển Khai Nhân Sự,Nhân Viên Triển Khai Nhân Sự,,,VND,Hà Nội,Hồ Chí Minh
2023-08-01,Nhân Viên Triển Khai Phần Mềm,Nhân Viên Triển Khai Phần Mềm,,,VND,Hồ Chí Minh,Hà Nội
2023-08-01,Trưởng Nhóm Quản Trị Hệ Thống - Lương 400 Triệu/Năm,Trưởng Nhóm Quản Trị Hệ Thống - Lương 400 Triệu/Năm,40.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,Chuyên Viên Cao Cấp Cloud - Msbit Bu - Dxk - 3I049,Chuyên Viên Cao Cấp Cloud - Msbit Bu - Dxk - 3I049,,,VND,Hà Nội,
2023-08-01,Game Designer (Viết Kịch Bản Game),Game Designer (Viết Kịch Bản Game),15.0,25.0,VND,Hà Nội,Hà Đông
2023-08-01,Mobile Apps Developer,Software Engineer,12.0,23.0,VND,Hồ Chí Minh,Quận 11
2023-08-01,Fullstack .Net Developer (From 2.5 Years Of Experience),Software Engineer,2200.0,,USD,Hồ Chí Minh: Phú Nhuận: Đà Nẵng: Thanh Khê,
2023-08-01,Thực Tập Sinh React Native (Mobile Developer) - Có Lương,Software Engineer,1.0,3.0,VND,Hà Nội,Cầu Giấy
2023-08-01,Bridge Project Manager (Bpm),Bridge Project Manager (Bpm),2500.0,,USD,Hồ Chí Minh,Quận 3
2023-08-01,Backend .Net Developer,Software Engineer,20.0,,VND,Hồ Chí Minh,Quận 12
2023-08-01,Java Backend Developers,Software Engineer,,,VND,Hồ Chí Minh,
2023-08-01,Devops Engineers (Aws),Devops Engineers (Aws),,,VND,Hồ Chí Minh,
2023-08-01,Fresher Nodejs/React Native,Fresher Nodejs/React Native,10.0,,VND,Hà Nội,
2023-08-01,Thực Tập Sinh IT,Thực Tập Sinh IT,,,VND,Hà Nội,Hoàng Mai
2023-08-01,Senior Automation Test,Senior Automation Test,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Senior Java Developer (Spring/Aws/Azure),Software Engineer,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Solution Architect (Java),Solution Architect (Java),,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Database Developer,Software Engineer,,,VND,Hồ Chí Minh,Thủ Đức
2023-08-01,Kỹ Thuật Viên IT - Phần Cứng - Mạng (Củ Chi),Kỹ Thuật Viên IT - Phần Cứng - Mạng (Củ Chi),,,VND,Hồ Chí Minh,Củ Chi
2023-08-01,Lập Trình Viên Frontend Reactjs,Lập Trình Viên Frontend Reactjs,10.0,30.0,VND,Hà Nội,"Đống Đa, Thạch Thất"
2023-08-01,Devops Engineer - Upto 30M,Devops Engineer - Upto 30M,18.0,35.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,AI Engineer (Làm Việc Tại Nhật Bản),AI Engineer (Làm Việc Tại Nhật Bản),80.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Kỹ Sư Cầu Nối/ Brse Làm Việc Tại Nhật Bản,Kỹ Sư Cầu Nối/ Brse Làm Việc Tại Nhật Bản,80.0,,VND,Hà Nội,
2023-08-01,"Fullstack Developer (Golang, JavaScript, Reactjs)",Software Engineer,10.0,25.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Quản Trị Mạng,Quản Trị Mạng,,,VND,Hồ Chí Minh,Quận 3
2023-08-01,Nhân Viên IT Helpdesk,Nhân Viên IT Helpdesk,10.0,14.0,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Cộng Tác Viên Công Nghệ Thông Tin - Lương Thỏa Thuận,Cộng Tác Viên Công Nghệ Thông Tin - Lương Thỏa Thuận,,,VND,Hà Nội,
2023-08-01,"Backend Developer (Nodejs/Nestjs/ Vuejs) - Hà Nội, Hồ Chí Minh",Software Engineer,800.0,1500.0,USD,Hà Nội: Cầu Giấy: Hồ Chí Minh: Bình Thạnh,
2023-08-01,Senior Backend Engineer - Lương Upto $2000,Senior Backend Engineer - Lương Upto $2000,1500.0,2000.0,USD,Hà Nội,Thanh Xuân
2023-08-01,Nhân Viên IT Helpdesk,Nhân Viên IT Helpdesk,7.0,,VND,Hà Nội,Hà Đông
2023-08-01,QA/QC Tester Japan (Ngành Công Nghệ Thông Tin),QA/QC Tester Japan (Ngành Công Nghệ Thông Tin),1500.0,,USD,Hà Nội,Cầu Giấy
2023-08-01,Backend Developer (Golang),Software Engineer,20.0,40.0,VND,Hồ Chí Minh,Quận 3
2023-08-01,Lập Trình Viên .Net,Lập Trình Viên .Net,42.0,,VND,Hà Nội,
2023-08-01,"QC Tester, Yêu Cầu >2 Năm Kinh Nghiệm, English Tốt","QC Tester, Yêu Cầu >2 Năm Kinh Nghiệm, English Tốt",2000.0,,USD,Hồ Chí Minh: Phú Nhuận: Đà Nẵng: Thanh Khê,
2023-08-01,Project Manager,Project Manager,48.0,,VND,Hà Nội,Nam Từ Liêm
2023-08-01,Tester - Từ 2 Năm Kinh Nghiệm - Onsite Bank Tại Bà Triệu - Mức Lương Lên Tới 25 Triệu,Tester - Từ 2 Năm Kinh Nghiệm - Onsite Bank Tại Bà Triệu - Mức Lương Lên Tới 25 Triệu,25.0,,VND,Hà Nội,Hoàn Kiếm
2023-08-01,Senior Mobile Developer (Flutter) - Ta 130 - Hà Nội,Software Engineer,27.0,,VND,Hà Nội,Đống Đa
2023-08-01,Manual Tester Từ 02 Năm Kinh Nghiệm Onsite Ngân Hàng Lớn Ở Bà Triệu,Manual Tester Từ 02 Năm Kinh Nghiệm Onsite Ngân Hàng Lớn Ở Bà Triệu,23.0,,VND,Hà Nội,Hoàn Kiếm
2023-08-01,Unity Developer,Software Engineer,,,VND,Hà Nội,Cầu Giấy
2023-08-01,Senior Java,Senior Java,25.0,37.0,VND,Hà Nội,Đống Đa
2023-08-01,Nhân Viên Sửa Chữa Máy Atm Tại Hải Phòng,Nhân Viên Sửa Chữa Máy Atm Tại Hải Phòng,7.0,10.0,VND,Hải Phòng,
2023-08-01,Lập Trình Viên Vuejs,Lập Trình Viên Vuejs,13.0,17.0,VND,Hà Nội,Thanh Xuân
2023-08-01,Lập Trình PHP Senior (Làm Việc Remote),Lập Trình PHP Senior (Làm Việc Remote),2000.0,2500.0,USD,Hồ Chí Minh,
2023-08-01,Nhân Viên IT,Nhân Viên IT,8.0,10.0,VND,Hồ Chí Minh,Tân Bình
2023-08-01,IT Comtor (Upto 32M),IT Comtor (Upto 32M),32.0,,VND,Hà Nội,Cầu Giấy
2023-08-01,IT Service Coordinator/Admin - Quận 4,IT Service Coordinator/Admin - Quận 4,400.0,450.0,USD,Hồ Chí Minh,Quận 4
